2026-06-24 14:59:28 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:28 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for SQQQ …
2026-06-24 14:59:29 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:30 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:30 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for SOXL …
2026-06-24 14:59:31 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:31 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:31 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for FNGU …
2026-06-24 14:59:32 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:32 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:32 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for LABU …
2026-06-24 14:59:34 | INFO     | HA-NUN | Fetched 1,015 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:34 | INFO     | HA-NUN |   ❌ LABU: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:34 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for JNUG …
2026-06-24 14:59:35 | INFO     | HA-NUN | Fetched 1,018 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:35 | INFO     | HA-NUN |   ❌ JNUG: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:35 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for MSTY …
2026-06-24 14:59:36 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:36 | INFO     | HA-NUN |   ❌ MSTY: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:36 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NVDY …
2026-06-24 14:59:38 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:38 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CONY …
2026-06-24 14:59:39 | INFO     | HA-NUN | Fetched 1,018 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:39 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:39 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for AMDY …
2026-06-24 14:59:40 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:40 | INFO     | HA-NUN |   ❌ AMDY: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:40 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for ACHR …
